SITE,COUNTRY,YEAR,MONTH,PRODUCT,TITLE,BRAND,MAIN_CATEGORY,SUB_CATEGORY,ESTIMATED_VIEWS,ESTIMATED_PURCHASES
target.com,840,21,7,a-81906381,Women's Tie-Dye High-Rise Pull-On Shorts - Universal Thread™ Purple/White XXL,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80442244,Women's High-Rise Jean Shorts - Universal Thread™ Medium Blue 0,Universal Thread,Target,Target - Women,1760.5824347293392,85.94615318779617
target.com,840,21,7,a-81795204,Women's High-Rise Carpenter Shorts - Universal Thread™ Green 10,Universal Thread,Target,Target - Women,741.2978672544587,37.72155914066486
target.com,840,21,7,a-81875721,Women's Floral Print High-Rise Pull-On Shorts - Universal Thread™ Blue S,Universal Thread,Target,Target - Women,277.98670022042194,21.58851589695566
target.com,840,21,7,a-80442282,Women's High-Rise Midi Jean Shorts - Universal Thread™ White 4,Universal Thread,Target,Target - Women,555.9734004408439,41.68210439667537
target.com,840,21,7,a-80442304,Women's High-Rise Jean Shorts - Universal Thread™ Light Wash 12,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80442422,Women's High-Rise Bermuda Jean Shorts - Universal Thread™ Blue Lake 2,Universal Thread,Target,Target - Women,277.98670022042194,17.37027750305774
target.com,840,21,7,a-81625197,Women's High-Rise Jean Shorts - Universal Thread™ Tan S,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81875722,Women's Floral Print High-Rise Pull-On Shorts - Universal Thread™ Blue M,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80442426,Women's High-Rise Bermuda Jean Shorts - Universal Thread™ Blue Lake 10,Universal Thread,Target,Target - Women,555.9734004408439,28.29116935549865
target.com,840,21,7,a-81121632,Women's High-Rise Pull-On Shorts - Universal Thread™  Pink XXL,Universal Thread,Target,Target - Women,370.6489336272293,20.963845169687822
target.com,840,21,7,a-77329933,Women's High-Rise Distressed Jean Shorts - Universal Thread™ Medium Wash 0,Universal Thread,Target,Target - Women,555.9734004408439,28.29116935549865
target.com,840,21,7,a-80442246,Women's High-Rise Jean Shorts - Universal Thread™ Medium Blue 4,Universal Thread,Target,Target - Women,1204.6090342884952,69.92270975736785
target.com,840,21,7,a-80958570,Women's High-Rise Pull-On Shorts - Universal Thread™  Green M,Universal Thread,Target,Target - Women,1945.9069015429538,98.99157054406214
target.com,840,21,7,a-81779416,Women's Plus Size Mid-Rise Tie Waist Utility Shorts - Universal Thread™ Brown 3X,Universal Thread,Target,Target - Women,17142.513180259357,736.0667293486122
target.com,840,21,7,a-81875724,Women's Floral Print High-Rise Pull-On Shorts - Universal Thread™ Blue XL,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81552540,Women's Plus Size High-Rise Shorts - Universal Thread™ Rose 1X,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81906467,Women's High-Rise Pull-On Shorts - Universal Thread™ Green S,Universal Thread,Target,Target - Women,277.98670022042194,27.316633637933883
target.com,840,21,7,a-80442414,Women's Plus Size High-Rise Bermuda Jean Shorts - Universal Thread™ Dark Gray 16W,Universal Thread,Target,Target - Women,277.98670022042194,26.314435811655454
target.com,840,21,7,a-80958562,Women's High-Rise Pull-On Shorts - Universal Thread™ Pink XL,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80830230,Women's High-Rise Carpenter Shorts - Universal Thread™ Light Blue 0,Universal Thread,Target,Target - Women,277.98670022042194,24.555836082716983
target.com,840,21,7,a-80958571,Women's High-Rise Pull-On Shorts - Universal Thread™  Green L,Universal Thread,Target,Target - Women,555.9734004408439,28.29116935549865
target.com,840,21,7,a-80830248,Women's High-Rise Carpenter Shorts - Universal Thread™ Brown 0,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80442254,Women's Plus Size High-Rise Jean Shorts - Universal Thread™ Medium Blue 14W,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80958573,Women's High-Rise Pull-On Shorts - Universal Thread™  Green XXL,Universal Thread,Target,Target - Women,2501.880301983798,134.02857365731802
target.com,840,21,7,a-81801674,Women's High-Rise Denim Paper Bag Waist Shorts - Universal Thread™ Blue 4,Universal Thread,Target,Target - Women,1111.9468008816878,55.49339002667835
target.com,840,21,7,a-81795200,Women's High-Rise Carpenter Shorts - Universal Thread™ Green 2,Universal Thread,Target,Target - Women,555.9734004408439,35.589818272883335
target.com,840,21,7,a-77329934,Women's High-Rise Distressed Jean Shorts - Universal Thread™ Medium Wash 2,Universal Thread,Target,Target - Women,1019.2845674748806,65.03739939080025
target.com,840,21,7,a-80442301,Women's High-Rise Jean Shorts - Universal Thread™ Light Wash 6,Universal Thread,Target,Target - Women,370.6489336272293,18.86077957033243
target.com,840,21,7,a-81235061,Women's Mid-Rise French Terry Pull-On Shorts - Universal Thread™ Pink S,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-77329936,Women's High-Rise Distressed Jean Shorts - Universal Thread™ Medium Wash 6,Universal Thread,Target,Target - Women,1019.2845674748806,65.13398864344056
target.com,840,21,7,a-81795205,Women's High-Rise Carpenter Shorts - Universal Thread™ Green 14,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-77329937,Women's High-Rise Distressed Jean Shorts - Universal Thread™ Medium Wash 8,Universal Thread,Target,Target - Women,926.6223340680733,56.76157611094603
target.com,840,21,7,a-80830380,Women's High-Rise Jean Shorts - Universal Thread™ Pink 16,Universal Thread,Target,Target - Women,555.9734004408439,28.29116935549865
target.com,840,21,7,a-81795182,Women's High-Rise Carpenter Shorts - Universal Thread™ Pink 2,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81906418,Women's Tie-Dye High-Rise Pull-On Shorts - Universal Thread™ Blue/White M,Universal Thread,Target,Target - Women,555.9734004408439,28.29116935549865
target.com,840,21,7,a-80442262,Women's High-Rise Jean Shorts - Universal Thread™ Light Acid Wash 0,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80830231,Women's High-Rise Carpenter Shorts - Universal Thread™ Light Blue 2,Universal Thread,Target,Target - Women,370.6489336272293,18.86077957033243
target.com,840,21,7,a-81204510,Women's Plus Size High-Rise Paperbag Shorts - Universal Thread™ White 20W,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80442281,Women's High-Rise Midi Jean Shorts - Universal Thread™ White 2,Universal Thread,Target,Target - Women,1111.9468008816878,55.49339002667835
target.com,840,21,7,a-81107813,Women's High-Rise Pull-On Shorts - Universal Thread™  Violet XS,Universal Thread,Target,Target - Women,277.98670022042194,22.425718271997503
target.com,840,21,7,a-80442267,Women's High-Rise Jean Shorts - Universal Thread™ Light Acid Wash 10,Universal Thread,Target,Target - Women,277.98670022042194,22.865147748226853
target.com,840,21,7,a-81906466,Women's High-Rise Pull-On Shorts - Universal Thread™ Green XS,Universal Thread,Target,Target - Women,648.6356338476513,33.00636424808175
target.com,840,21,7,a-80958578,Women's High-Rise Pull-On Shorts - Universal Thread™  Black XS,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81235051,Women's Mid-Rise French Terry Pull-On Shorts - Universal Thread™ Lime Green S,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81801915,Women's Super-High Rise Bermuda Jean Shorts - Universal Thread™ Medium Blue 12,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80958580,Women's High-Rise Pull-On Shorts - Universal Thread™  Black M,Universal Thread,Target,Target - Women,3150.515935831449,172.53853993084647
target.com,840,21,7,a-80442406,Women's High-Rise Bermuda Jean Shorts - Universal Thread™ Dark Gray 6,Universal Thread,Target,Target - Women,277.98670022042194,23.093346389197205
target.com,840,21,7,a-80442286,Women's High-Rise Midi Jean Shorts - Universal Thread™ White 12,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81906388,Women's High-Rise Pull-On Shorts - Universal Thread™ Pink M,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80830247,Women's High-Rise Carpenter Shorts - Universal Thread™ Brown 00,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-82218716,Women's Plus Size High-Rise Pull-On Shorts - Universal Thread™ Teal 1X,Universal Thread,Target,Target - Women,2223.8936017633755,102.00562376361243
target.com,840,21,7,a-80830269,Women's High-Rise Carpenter Shorts - Universal Thread™ White 6,Universal Thread,Target,Target - Women,926.6223340680733,51.53080771619403
target.com,840,21,7,a-82012164,Women's Striped High-Rise Pull-On Shorts - Universal Thread™ Pink M,Universal Thread,Target,Target - Women,12972.712676953026,487.43062457419643
target.com,840,21,7,a-81625200,Women's High-Rise Jean Shorts - Universal Thread™ Tan XL,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80442336,Women's High-Rise Jean Shorts - Universal Thread™ Dark Blue 4,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81552520,Women's Plus Size High-Rise Shorts - Universal Thread™ Blue 1X,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81456593,Women's Mid-Rise Tie Waist Utility Shorts - Universal Thread™ Violet XL,Universal Thread,Target,Target - Women,555.9734004408439,38.722152951324254
target.com,840,21,7,a-80442266,Women's High-Rise Jean Shorts - Universal Thread™ Light Acid Wash 8,Universal Thread,Target,Target - Women,370.6489336272293,18.86077957033243
target.com,840,21,7,a-81795207,Women's High-Rise Carpenter Shorts - Universal Thread™ Green 16,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81628318,Women's High-Rise Midi Jean Shorts - Universal Thread™ Green 2,Universal Thread,Target,Target - Women,277.98670022042194,27.316633637933883
target.com,840,21,7,a-80958549,Women's High-Rise Pull-On Shorts - Universal Thread™  Gold S,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81906468,Women's High-Rise Pull-On Shorts - Universal Thread™ Green M,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81307248,Women's Plus Size High-Rise Midi Jean Shorts - Universal Thread™ Black 24W,Universal Thread,Target,Target - Women,1853.2446681361466,91.20574035380145
target.com,840,21,7,a-81801896,Women's Super-High Rise Bermuda Jean Shorts - Universal Thread™ Light Blue 10,Universal Thread,Target,Target - Women,833.960100661266,42.43675403324797
target.com,840,21,7,a-81204547,Women's Plus Size High-Rise Paperbag Shorts - Universal Thread™ Green 20W,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-77329940,Women's High-Rise Distressed Jean Shorts - Universal Thread™ Medium Wash 14,Universal Thread,Target,Target - Women,741.2978672544587,46.49266823928759
target.com,840,21,7,a-81797404,Women's Mid-Rise French Terry Pull-On Shorts - Universal Thread™ Dark Gray M,Universal Thread,Target,Target - Women,9266.223340680732,631.9320852187439
target.com,840,21,7,a-77329935,Women's High-Rise Distressed Jean Shorts - Universal Thread™ Medium Wash 4,Universal Thread,Target,Target - Women,2038.5691349497613,94.74666414778308
target.com,840,21,7,a-77370245,Women's High-Rise Slim Fit Jean Shorts - Universal Thread™ Black 2,Universal Thread,Target,Target - Women,648.6356338476513,33.00636424808175
target.com,840,21,7,a-81801910,Women's Super-High Rise Bermuda Jean Shorts - Universal Thread™ Medium Blue 2,Universal Thread,Target,Target - Women,370.6489336272293,21.748331438684822
target.com,840,21,7,a-77370247,Women's High-Rise Slim Fit Jean Shorts - Universal Thread™ Black 6,Universal Thread,Target,Target - Women,463.31116703403666,30.893223885240296
target.com,840,21,7,a-80442283,Women's High-Rise Midi Jean Shorts - Universal Thread™ White 6,Universal Thread,Target,Target - Women,370.6489336272293,22.69808876350941
target.com,840,21,7,a-81961579,Women's Plus Size High-Rise Pull-On Shorts - Universal Thread™ White 1X,Universal Thread,Target,Target - Women,8895.574407053502,680.8753505171717
target.com,840,21,7,a-80442303,Women's High-Rise Jean Shorts - Universal Thread™ Light Wash 10,Universal Thread,Target,Target - Women,648.6356338476513,44.87582480351838
target.com,840,21,7,a-81640010,Women's High-Rise Midi Jean Shorts - Universal Thread™ Black 00,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81640012,Women's High-Rise Midi Jean Shorts - Universal Thread™ Black 2,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80958540,Women's High-Rise Pull-On Shorts - Universal Thread™  White M,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81456601,Women's Mid-Rise Tie Waist Utility Shorts - Universal Thread™ Brown M,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80958572,Women's High-Rise Pull-On Shorts - Universal Thread™  Green XL,Universal Thread,Target,Target - Women,926.6223340680733,52.83380014157547
target.com,840,21,7,a-80442317,Women's High-Rise Slim Fit Jean Shorts - Universal Thread™ Dark Denim Wash 2,Universal Thread,Target,Target - Women,370.6489336272293,18.86077957033243
target.com,840,21,7,a-80958569,Women's High-Rise Pull-On Shorts - Universal Thread™  Green S,Universal Thread,Target,Target - Women,370.6489336272293,18.86077957033243
target.com,840,21,7,a-81795206,Women's High-Rise Carpenter Shorts - Universal Thread™ Green 14,Universal Thread,Target,Target - Women,555.9734004408439,28.29116935549865
target.com,840,21,7,a-80442432,Women's Plus Size High-Rise Bermuda Jean Shorts - Universal Thread™ Blue Lake 16W,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80442437,Women's Plus Size High-Rise Bermuda Jean Shorts - Universal Thread™ Blue Lake 26W,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81107845,Women's High-Rise Pull-On Shorts - Universal Thread™  Violet XL,Universal Thread,Target,Target - Women,1019.2845674748806,67.6609064158496
target.com,840,21,7,a-81552536,Women's High-Rise Shorts - Universal Thread™ Rose M,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81801909,Women's Super-High Rise Bermuda Jean Shorts - Universal Thread™ Medium Blue 0,Universal Thread,Target,Target - Women,555.9734004408439,36.66992071792184
target.com,840,21,7,a-81628301,Women's High-Rise Midi Jean Shorts - Universal Thread™ Ecru 4,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80442251,Women's High-Rise Jean Shorts - Universal Thread™ Medium Blue 14,Universal Thread,Target,Target - Women,833.960100661266,44.30590723156811
target.com,840,21,7,a-80830236,Women's High-Rise Carpenter Shorts - Universal Thread™ Light Blue 12,Universal Thread,Target,Target - Women,277.98670022042194,25.51416117308063
target.com,840,21,7,a-81552539,Women's High-Rise Shorts - Universal Thread™ Rose XXL,Universal Thread,Target,Target - Women,463.31116703403666,24.861793973091213
target.com,840,21,7,a-81645365,Women's Plus Size High-Rise Bermuda Jean Shorts - Universal Thread™ Dark Gray 22W,Universal Thread,Target,Target - Women,12787.38821013941,1303.264292181008
target.com,840,21,7,a-81456574,Women's Mid-Rise Tie Waist Utility Shorts - Universal Thread™ Gray XXL,Universal Thread,Target,Target - Women,463.31116703403666,23.575974462915543
target.com,840,21,7,a-81235062,Women's Mid-Rise French Terry Pull-On Shorts - Universal Thread™ Pink M,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81775127,Women's High-Rise Shorts - Universal Thread™ Gray XS,Universal Thread,Target,Target - Women,12509.40150991899,379.0048786206111
target.com,840,21,7,a-80949549,Women's High-Rise Midi Jean Shorts - Universal Thread™ Washed Olive 00,Universal Thread,Target,Target - Women,5745.058471222054,300.8974738966792
target.com,840,21,7,a-80958559,Women's High-Rise Pull-On Shorts - Universal Thread™ Pink S,Universal Thread,Target,Target - Women,648.6356338476513,35.26138473304129
target.com,840,21,7,a-81456591,Women's Mid-Rise Tie Waist Utility Shorts - Universal Thread™ Violet M,Universal Thread,Target,Target - Women,370.6489336272293,34.91217220168826
target.com,840,21,7,a-81235530,Women's High-Rise Jean Shorts - Universal Thread™ Light Wash 00,Universal Thread,Target,Target - Women,2965.1914690178346,158.30618348081506
target.com,840,21,7,a-81898212,Women's Plus Size High-Rise Midi Jean Shorts - Universal Thread™ White 14W,Universal Thread,Target,Target - Women,19459.069015429537,820.3172326205325
target.com,840,21,7,a-82017778,Women's High-Rise Jean Shorts - Universal Thread™ Tan L,Universal Thread,Target,Target - Women,5745.058471222054,188.20816027969633
target.com,840,21,7,a-80442300,Women's High-Rise Jean Shorts - Universal Thread™ Light Wash 4,Universal Thread,Target,Target - Women,370.6489336272293,18.86077957033243
target.com,840,21,7,a-80830255,Women's High-Rise Carpenter Shorts - Universal Thread™ Brown 14,Universal Thread,Target,Target - Women,277.98670022042194,19.91047416495491
target.com,840,21,7,a-81906408,Women's High-Rise Pull-On Shorts - Universal Thread™ Light Pink M,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80830254,Women's High-Rise Carpenter Shorts - Universal Thread™ Brown 12,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81801894,Women's Super-High Rise Bermuda Jean Shorts - Universal Thread™ Light Blue 6,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80442428,Women's High-Rise Bermuda Jean Shorts - Universal Thread™ Blue Lake 14,Universal Thread,Target,Target - Women,833.960100661266,42.43675403324797
target.com,840,21,7,a-81456579,Women's Mid-Rise Tie Waist Utility Shorts - Universal Thread™ Green XS,Universal Thread,Target,Target - Women,370.6489336272293,34.456744007806215
target.com,840,21,7,a-81552067,Women's Plus Size High-Rise Paperbag Shorts - Universal Thread™ White 20W,Universal Thread,Target,Target - Women,7320.316439137779,120.25164068157555
target.com,840,21,7,a-81628345,Women's Plus Size High-Rise Midi Jean Shorts - Universal Thread™ Gray 14W,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81795203,Women's High-Rise Carpenter Shorts - Universal Thread™ Green 8,Universal Thread,Target,Target - Women,370.6489336272293,18.86077957033243
target.com,840,21,7,a-81316130,Women's High-Rise Pull-On Shorts - Universal Thread™  Green S,Universal Thread,Target,Target - Women,34099.701893705096,1632.2358982086803
target.com,840,21,7,a-77370249,Women's High-Rise Slim Fit Jean Shorts - Universal Thread™ Black 10,Universal Thread,Target,Target - Women,648.6356338476513,40.57229437474182
target.com,840,21,7,a-80830232,Women's High-Rise Carpenter Shorts - Universal Thread™ Light Blue 4,Universal Thread,Target,Target - Women,2316.555835170183,140.62620299609503
target.com,840,21,7,a-80958581,Women's High-Rise Pull-On Shorts - Universal Thread™  Black L,Universal Thread,Target,Target - Women,463.31116703403666,30.50186524797657
target.com,840,21,7,a-80958553,Women's High-Rise Pull-On Shorts - Universal Thread™  Gold XXL,Universal Thread,Target,Target - Women,370.6489336272293,22.223524579237793
target.com,840,21,7,a-77329939,Women's High-Rise Distressed Jean Shorts - Universal Thread™ Medium Wash 12,Universal Thread,Target,Target - Women,370.6489336272293,21.591032193922125
target.com,840,21,7,a-80442250,Women's High-Rise Jean Shorts - Universal Thread™ Medium Blue 12,Universal Thread,Target,Target - Women,370.6489336272293,18.86077957033243
target.com,840,21,7,a-81801672,Women's High-Rise Denim Paper Bag Waist Shorts - Universal Thread™ Blue 0,Universal Thread,Target,Target - Women,555.9734004408439,30.74657998654479
target.com,840,21,7,a-82615195,Women's Textured Solid Duster - Universal Thread™ Yellow One Size,Universal Thread,Target,Target - Women,1111.9468008816878,61.31241927068059
target.com,840,21,7,a-81999747,Women's Textured Solid Duster - Universal Thread™ Yellow One Size,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81188778,Women's Plus Size Cloth Jacket - Universal Thread™ Brown 3X,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80900597,Women's Yarn Dye Duster - Universal Thread™ Oatmeal Heather One Size,Universal Thread,Target,Target - Women,833.960100661266,53.325292160462574
target.com,840,21,7,a-54389944,Women's Essential Freeborn Denim Jacket - Universal Thread™ Medium Wash XS,Universal Thread,Target,Target - Women,2223.8936017633755,116.83105890757048
target.com,840,21,7,a-81316076,Women's Patchwork Cropped Jacket - Universal Thread™ Navy,Universal Thread,Target,Target - Women,370.6489336272293,18.86077957033243
target.com,840,21,7,a-80900590,Women's Gauze Wrap Jacket - Universal Thread™ Neutral One Size,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-79661015,Women's Arctic Parka Coat - Universal Thread™ Dark Gray XS,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-79661073,Women's Classic Moto Jacket - Universal Thread™ Black XS,Universal Thread,Target,Target - Women,1667.920201322532,79.66958714413494
target.com,840,21,7,a-81640517,Women's Plus Size Cloth Jacket - Universal Thread™ Brown 4X,Universal Thread,Target,Target - Women,1760.5824347293392,83.5118425758329
target.com,840,21,7,a-80584801,Women's Anorak Jacket - Universal Thread™ Yellow XXL,Universal Thread,Target,Target - Women,5652.396237815246,256.02046919317786
target.com,840,21,7,a-54387248,Women's Essential Freeborn Denim Jacket - Universal Thread™ Medium Wash XXL,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-54387244,Women's Essential Freeborn Denim Jacket - Universal Thread™ Medium Wash L,Universal Thread,Target,Target - Women,741.2978672544587,48.196031188055855
target.com,840,21,7,a-80874773,Women's Plus Size Long Sleeve Chore Jacket - Universal Thread™ Green 2X,Universal Thread,Target,Target - Women,463.31116703403666,23.575974462915543
target.com,840,21,7,a-54387243,Women's Essential Freeborn Denim Jacket - Universal Thread™ Medium Wash M,Universal Thread,Target,Target - Women,370.6489336272293,18.86077957033243
target.com,840,21,7,a-83699858,Women's Plus Size Plaid Knit Bomber Jacket - Universal Thread™ Hematite 3X,Universal Thread,Target,Target - Women,555.9734004408439,28.29116935549865
target.com,840,21,7,a-78803301,Women's Plus Size Moto Jacket - Universal Thread™ Cream 4X,Universal Thread,Target,Target - Women,370.6489336272293,18.86077957033243
target.com,840,21,7,a-81999745,Women's Woven Floral Print Duster - Universal Thread™ Cream One Size,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-79532712,Women's Classic Moto Jacket - Universal Thread™ Black L,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81255939,Women's Plus Size Yarn Dye Duster - Universal Thread™ Oatmeal Heather One Size,Universal Thread,Target,Target - Women,2409.2180685769904,135.64336197812943
target.com,840,21,7,a-81256122,Women's Long Sleeve Chore Jacket - Universal Thread™ Green XS,Universal Thread,Target,Target - Women,2594.5425353906053,174.32040195500258
target.com,840,21,7,a-83372506,Women's Knit Pullover - Universal Thread™ Orange One Size,Universal Thread,Target,Target - Women,1853.2446681361466,89.78406799464275
target.com,840,21,7,a-81651695,Women's Sherpa Jacket - Universal Thread™ Cream M,Universal Thread,Target,Target - Women,1111.9468008816878,59.88452300045465
target.com,840,21,7,a-83699815,Women's Plus Size Plaid Shirt Shacket - Universal Thread™ Brown 1X,Universal Thread,Target,Target - Women,555.9734004408439,28.29116935549865
target.com,840,21,7,a-81874560,Women's Plus Size Stripe Tunic -  Universal Thread™ Blue One Size,Universal Thread,Target,Target - Women,741.2978672544587,46.14942430122104
target.com,840,21,7,a-79386553,Women's Anorak Jacket - Universal Thread™ Olive Green XL,Universal Thread,Target,Target - Women,648.6356338476513,39.17455000724848
target.com,840,21,7,a-79386551,Women's Anorak Jacket - Universal Thread™ Olive Green M,Universal Thread,Target,Target - Women,463.31116703403666,23.575974462915543
target.com,840,21,7,a-83372505,Women's Floral Print Cropped Jacket - Universal Thread™ Olive One Size,Universal Thread,Target,Target - Women,3799.1515696791002,257.5670923609157
target.com,840,21,7,a-81448609,Women's Zipper Moto Jacket - Universal Thread™ Pink M,Universal Thread,Target,Target - Women,555.9734004408439,28.29116935549865
target.com,840,21,7,a-81188817,Women's Plus Size Zipper Moto Jacket - Universal Thread™ Pink 3X,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-83699589,Women's Plus Size Anorak Jacket - Universal Thread™ Mauve 2X,Universal Thread,Target,Target - Women,1111.9468008816878,57.91941822221572
target.com,840,21,7,a-82615194,Women's Plus Size Woven Floral Print Duster - Universal Thread™ Cream One Size,Universal Thread,Target,Target - Women,1111.9468008816878,55.49339002667835
target.com,840,21,7,a-80874767,Women's Long Sleeve Chore Jacket - Universal Thread™ Green M,Universal Thread,Target,Target - Women,463.31116703403666,23.575974462915543
target.com,840,21,7,a-79386552,Women's Anorak Jacket - Universal Thread™ Olive Green L,Universal Thread,Target,Target - Women,370.6489336272293,18.86077957033243
target.com,840,21,7,a-81576191,Women's Floral Print Cropped Jacket - Universal Thread™ Olive One Size,Universal Thread,Target,Target - Women,555.9734004408439,50.334081933241336
target.com,840,21,7,a-81316071,Women's Gauze Wrap Jacket - Universal Thread™ Rust One Size,Universal Thread,Target,Target - Women,4911.098370560789,211.6975118309533
target.com,840,21,7,a-82225055,Women's Anorak Jacket - Universal Thread™ Olive Green XL,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-82214155,Women's Woven Striped Tunic Jacket - Universal Thread™ Neutral One Size,Universal Thread,Target,Target - Women,463.31116703403666,27.436260606241486
target.com,840,21,7,a-80317132,Women's Short Sleeve T-Shirt - Universal Thread™  Dark Gray L,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81487587,Women's Short Sleeve T-Shirt - Universal Thread™ Light Purple XS,Universal Thread,Target,Target - Women,277.98670022042194,30.164557145486974
target.com,840,21,7,a-78315368,Women's Short Sleeve V-Neck T-Shirt - Universal Thread™ Brown XXL,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-80317122,Women's Short Sleeve T-Shirt - Universal Thread™  White/Blue L,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-78436097,Women's Short Sleeve Boxy T-Shirt - Universal Thread™,Universal Thread,Target,Target - Women,277.98670022042194,19.892528280895533
target.com,840,21,7,a-78315366,Women's Short Sleeve V-Neck T-Shirt - Universal Thread™ Brown L,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-81299015,Women's Tank Top - Universal Thread™ Lilac L,Universal Thread,Target,Target - Women,277.98670022042194,14.145584677749325
target.com,840,21,7,a-78315288,Women's Short Sleeve V-Neck T-Shirt - Universal Thread™ White L,Universal Thread,Target,Target - Women,370.6489336272293,18.86077957033243
target.com,840,21,7,a-78770188,Women's Plus Size Short Sleeve Scoop Neck T-Shirt - Universal Thread™ White 4X,Universal Thread,Target,Target - Women,19829.71794905677,1120.1596513215998
target.com,840,21,7,a-81622408,Women's Floral Print Puff Elbow Sleeve V-Neck Blouse - Universal Thread™ Green L,Universal Thread,Target,Target - Women,648.6356338476513,33.00636424808175
target.com,840,21,7,a-81408505,Women's Short Sleeve V-Neck Blouse - Universal Thread™ Brown XS,Universal Thread,Target,Target - Women,277.98670022042194,32.379638613293494
